stage,group,team_a,team_b,p_a_win,p_draw,p_b_win,expected_goals_a,expected_goals_b,projected_winner
group,K,Congo DR,Uzbekistan,0.282219773856202,0.30002504305942546,0.4177551830843726,0.8956263885057026,1.158111051701187,Uzbekistan
group,K,Congo DR,Colombia,0.21711947886255525,0.2684364354806061,0.5144440856568387,0.8342980991739639,1.444016030811184,Colombia
group,K,Uzbekistan,Colombia,0.277275937135335,0.2852799578686436,0.4374441049960213,0.9469951126125603,1.2675812227521992,Colombia
group,L,England,Croatia,0.4757483196257287,0.259194540707317,0.2650571396669544,1.4968378264068254,1.0475216196988584,England
group,L,England,Ghana,0.8413843024237391,0.11241247618567467,0.04620322139058619,2.7901812009508737,0.5248552548447022,England
group,L,England,Panama,0.5858604516921597,0.24134002553421863,0.17279952277362162,1.6673964506152,0.7786354892453163,England
group,L,Croatia,Ghana,0.7774555419960845,0.14442140516928847,0.07812305283462694,2.5529919589052383,0.686070278128115,Croatia
group,L,Croatia,Panama,0.49019555919685237,0.2570661633699723,0.2527382774331756,1.5253050448031547,1.0178017755920117,Croatia
group,L,Ghana,Panama,0.1436908634347224,0.2142077735877644,0.6421013629775129,0.7642491523293002,1.8981018498658548,Panama
R32,,Spain,Austria,0.8644259559081497,0.0,0.13557404409185023,2.3841791644960755,0.6422505868374784,Spain
R32,,Argentina,Czech Republic,0.9139074407536236,0.0,0.08609255924637642,2.86005833425775,0.6207380442388246,Argentina
R32,,England,Paraguay,0.7742728682462224,0.0,0.22572713175377754,2.090270775366541,0.8497839623062514,England
R32,,France,Uzbekistan,0.8280581511439808,0.0,0.17194184885601907,2.290235849405801,0.7483693321975637,France
R32,,Germany,Cote d'Ivoire,0.774078171793452,0.0,0.22592182820654808,2.186562785401568,0.911339625575583,Germany
R32,,Morocco,Algeria,0.6848854374087725,0.0,0.31511456259122755,1.754996255150187,0.9681534150320125,Morocco
R32,,Netherlands,Senegal,0.6467015419155601,0.0,0.3532984580844398,1.735440818002146,1.100906348411932,Netherlands
R32,,Mexico,Panama,0.6528392566103358,0.0,0.3471607433896642,1.6327256731379665,0.9968972118349522,Mexico
R32,,Japan,Norway,0.6041374547452564,0.0,0.39586254525474357,1.575072123314968,1.1368415049006844,Japan
R32,,Switzerland,Egypt,0.5897730425217177,0.0,0.4102269574782822,1.5374553391102508,1.1610280822922583,Switzerland
R32,,Portugal,Australia,0.6569637954223826,0.0,0.34303620457761735,1.7944056353251265,1.1065895317869954,Portugal
R32,,Ecuador,Uruguay,0.6209846606878757,0.0,0.3790153393121242,1.5777099343390493,1.07382344990397,Ecuador
R32,,Turkiye,Colombia,0.582563536804677,0.0,0.41743646319532296,1.602778986267388,1.2468785400385052,Turkiye
R32,,Brazil,South Korea,0.6180036184335369,0.0,0.381996381566463,1.678582741836299,1.1687164282864015,Brazil
R32,,Croatia,Iran,0.5926200403322903,0.0,0.4073799596677096,1.604324814322479,1.207537172577807,Croatia
R32,,Canada,Belgium,0.4266945215972379,0.0,0.573305478402762,1.2436202368016174,1.556615314426166,Belgium
R16,,Spain,Belgium,0.8419148398866328,0.0,0.15808516011336715,2.4706540676735034,0.7876448173791676,Spain
R16,,Argentina,Croatia,0.760814025869981,0.0,0.23918597413001905,2.185986838544421,0.9661293133695883,Argentina
R16,,England,Brazil,0.6431611430379551,0.0,0.3568388569620449,1.768858630051657,1.1415651819703223,England
R16,,France,Turkiye,0.6815041418652555,0.0,0.3184958581347445,1.9540937924794803,1.1300039688973005,France
R16,,Germany,Ecuador,0.5879892654809,0.0,0.4120107345191001,1.5655505360031126,1.192458385713159,Germany
R16,,Morocco,Portugal,0.5342924824992389,0.0,0.46570751750076117,1.4476687739088108,1.302814673914116,Morocco
R16,,Netherlands,Switzerland,0.7004870253527049,0.0,0.29951297464729515,1.9278720016693,1.033635290489197,Netherlands
R16,,Mexico,Japan,0.42850236673289255,0.0,0.5714976332671075,1.1265068264039755,1.4169099295029688,Japan
QF,,Spain,Japan,0.7306195936550756,0.0,0.26938040634492444,1.855910309160004,0.8665079347573221,Spain
QF,,Argentina,Netherlands,0.6750321000950086,0.0,0.3249678999049915,1.8676600733113689,1.0907784099146074,Argentina
QF,,England,Morocco,0.5425546578059933,0.0,0.45744534219400657,1.412614384878653,1.2362737740164358,England
QF,,France,Germany,0.6486989594053365,0.0,0.3513010405946636,1.891591731943682,1.2170535425658513,France
SF,,Spain,France,0.592455963361044,0.0,0.40754403663895594,1.6406360150387747,1.2396327535188263,Spain
SF,,Argentina,England,0.6273310270645024,0.0,0.3726689729354976,1.672110153393826,1.1263540758350117,Argentina
F,,Spain,Argentina,0.5465457305579204,0.0,0.45345426944207967,1.4676576753108415,1.2713952372066997,Spain
